Id,date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Usage_kWh
17712,4/7/2018 12:00,30.1,0,0.02,81.5,100,43200,Weekday,Wednesday,Maximum_Load,42.34
17713,4/7/2018 12:15,1.66,15.55,0,97.96,46.2,44100,Weekday,Wednesday,Medium_Load,8.1
17714,4/7/2018 12:30,0,16.74,0,100,25.96,45000,Weekday,Wednesday,Medium_Load,4.5
17715,4/7/2018 12:45,0.04,16.38,0,100,30.57,45900,Weekday,Wednesday,Medium_Load,5.26
17716,4/7/2018 13:00,0,16.2,0,100,27.15,46800,Weekday,Wednesday,Medium_Load,4.57
17717,4/7/2018 13:15,3.2,5.98,0.01,99.14,97.09,47700,Weekday,Wednesday,Maximum_Load,24.26
17718,4/7/2018 13:30,15.23,0,0.02,93.5,100,48600,Weekday,Wednesday,Maximum_Load,40.14
17719,4/7/2018 13:45,12.56,0.11,0.02,95.1,100,49500,Weekday,Wednesday,Maximum_Load,38.63
17720,4/7/2018 14:00,11.81,0,0.02,94.75,100,50400,Weekday,Wednesday,Maximum_Load,34.99
17721,4/7/2018 14:15,15.8,0,0.02,91.54,100,51300,Weekday,Wednesday,Maximum_Load,35.93
17722,4/7/2018 14:30,17.96,0,0.02,92.37,100,52200,Weekday,Wednesday,Maximum_Load,43.31
17723,4/7/2018 14:45,9.4,0,0.02,96.72,100,53100,Weekday,Wednesday,Maximum_Load,35.78
17724,4/7/2018 15:00,9.79,0.36,0.02,96.57,100,54000,Weekday,Wednesday,Maximum_Load,36.4
17725,4/7/2018 15:15,11.48,0.14,0.02,96.16,100,54900,Weekday,Wednesday,Maximum_Load,40.21
17726,4/7/2018 15:30,13.75,0,0.02,94.78,100,55800,Weekday,Wednesday,Maximum_Load,40.86
17727,4/7/2018 15:45,10.44,0,0.02,96.64,100,56700,Weekday,Wednesday,Maximum_Load,39.28
17728,4/7/2018 16:00,20.16,0,0.02,92.22,100,57600,Weekday,Wednesday,Maximum_Load,48.06
17729,4/7/2018 16:15,22.32,0,0.02,92.21,100,58500,Weekday,Wednesday,Maximum_Load,53.17
17730,4/7/2018 16:30,12.2,0,0.02,96.37,100,59400,Weekday,Wednesday,Maximum_Load,44.06
17731,4/7/2018 16:45,10.94,0,0.02,96.8,100,60300,Weekday,Wednesday,Maximum_Load,42.23
17732,4/7/2018 17:00,17.28,0,0.02,93.68,100,61200,Weekday,Wednesday,Maximum_Load,46.26
17733,4/7/2018 17:15,17.17,0,0.02,94.04,100,62100,Weekday,Wednesday,Medium_Load,47.48
17734,4/7/2018 17:30,7.96,0.22,0.02,98.2,100,63000,Weekday,Wednesday,Medium_Load,41.36
17735,4/7/2018 17:45,1.22,3.2,0.02,99.94,99.59,63900,Weekday,Wednesday,Medium_Load,35.42
17736,4/7/2018 18:00,3.1,3.85,0.02,99.64,99.45,64800,Weekday,Wednesday,Medium_Load,36.68
17737,4/7/2018 18:15,25.56,0,0.02,89.35,100,65700,Weekday,Wednesday,Medium_Load,50.87
17738,4/7/2018 18:30,27.58,0,0.02,86.57,100,66600,Weekday,Wednesday,Medium_Load,47.7
17739,4/7/2018 18:45,17.68,0.11,0.02,92.85,100,67500,Weekday,Wednesday,Medium_Load,44.21
17740,4/7/2018 19:00,14.69,0.22,0.02,96.08,100,68400,Weekday,Wednesday,Medium_Load,50.9
17741,4/7/2018 19:15,9.5,0.11,0.02,97.91,100,69300,Weekday,Wednesday,Medium_Load,45.72
17742,4/7/2018 19:30,9.29,0.14,0.02,97.76,100,70200,Weekday,Wednesday,Medium_Load,43.13
17743,4/7/2018 19:45,3.89,0.25,0.02,99.42,100,71100,Weekday,Wednesday,Medium_Load,35.96
17744,4/7/2018 20:00,2.41,0.36,0.02,99.76,99.99,72000,Weekday,Wednesday,Medium_Load,34.38
17745,4/7/2018 20:15,17.86,0.04,0.02,94.82,100,72900,Weekday,Wednesday,Medium_Load,53.32
17746,4/7/2018 20:30,10.62,0.14,0.02,97.35,100,73800,Weekday,Wednesday,Medium_Load,45.22
17747,4/7/2018 20:45,20.27,0.04,0.02,93.45,100,74700,Weekday,Wednesday,Medium_Load,53.21
17748,4/7/2018 21:00,2.38,0.36,0.02,99.76,99.99,75600,Weekday,Wednesday,Medium_Load,34.31
17749,4/7/2018 21:15,4.18,0.22,0.02,99.38,100,76500,Weekday,Wednesday,Medium_Load,37.33
17750,4/7/2018 21:30,18.47,0,0.03,94.98,100,77400,Weekday,Wednesday,Medium_Load,56.05
17751,4/7/2018 21:45,6.95,1.26,0.02,98.3,99.94,78300,Weekday,Wednesday,Medium_Load,37.26
17752,4/7/2018 22:00,0.04,20.66,0,100,21.28,79200,Weekday,Wednesday,Medium_Load,4.5
17753,4/7/2018 22:15,0.9,13.93,0,98.23,32.09,80100,Weekday,Wednesday,Medium_Load,4.72
17754,4/7/2018 22:30,4.18,0,0,68.13,100,81000,Weekday,Wednesday,Medium_Load,3.89
17755,4/7/2018 22:45,4.07,0,0,67.37,100,81900,Weekday,Wednesday,Medium_Load,3.71
17756,4/7/2018 23:00,4.03,0,0,67.03,100,82800,Weekday,Wednesday,Medium_Load,3.64
17757,4/7/2018 23:15,3.78,0,0,68.97,100,83700,Weekday,Wednesday,Light_Load,3.6
17758,4/7/2018 23:30,3.64,0,0,69.62,100,84600,Weekday,Wednesday,Light_Load,3.53
17759,4/7/2018 23:45,3.67,0,0,69.32,100,85500,Weekday,Wednesday,Light_Load,3.53
17760,4/7/2018 0:00,3.96,0,0,66.85,100,0,Weekday,Wednesday,Light_Load,3.56
17761,5/7/2018 0:15,3.82,0,0,68.18,100,900,Weekday,Thursday,Light_Load,3.56
17762,5/7/2018 0:30,4,0,0,66.17,100,1800,Weekday,Thursday,Light_Load,3.53
17763,5/7/2018 0:45,4.43,0,0,57.33,100,2700,Weekday,Thursday,Light_Load,3.1
17764,5/7/2018 1:00,4.64,0,0,54.55,100,3600,Weekday,Thursday,Light_Load,3.02
17765,5/7/2018 1:15,4.57,0,0,55.13,100,4500,Weekday,Thursday,Light_Load,3.02
17766,5/7/2018 1:30,4.72,0,0,55.27,100,5400,Weekday,Thursday,Light_Load,3.13
17767,5/7/2018 1:45,4.97,0,0,58.23,100,6300,Weekday,Thursday,Light_Load,3.56
17768,5/7/2018 2:00,4.79,0,0,53.84,100,7200,Weekday,Thursday,Light_Load,3.06
17769,5/7/2018 2:15,4.79,0,0,53.33,100,8100,Weekday,Thursday,Light_Load,3.02
17770,5/7/2018 2:30,5.08,0,0,51.6,100,9000,Weekday,Thursday,Light_Load,3.06
17771,5/7/2018 2:45,4.9,0,0,52.97,100,9900,Weekday,Thursday,Light_Load,3.06
17772,5/7/2018 3:00,4.97,0,0,52.43,100,10800,Weekday,Thursday,Light_Load,3.06
17773,5/7/2018 3:15,5,0,0,53.06,100,11700,Weekday,Thursday,Light_Load,3.13
17774,5/7/2018 3:30,5,0,0,52.2,100,12600,Weekday,Thursday,Light_Load,3.06
17775,5/7/2018 3:45,5.08,0,0,51.6,100,13500,Weekday,Thursday,Light_Load,3.06
17776,5/7/2018 4:00,5.04,0,0,51.9,100,14400,Weekday,Thursday,Light_Load,3.06
17777,5/7/2018 4:15,5.04,0,0,52.39,100,15300,Weekday,Thursday,Light_Load,3.1
17778,5/7/2018 4:30,4.97,0,0,51.93,100,16200,Weekday,Thursday,Light_Load,3.02
17779,5/7/2018 4:45,5.04,0,0,52.39,100,17100,Weekday,Thursday,Light_Load,3.1
17780,5/7/2018 5:00,5.33,0,0,50.28,100,18000,Weekday,Thursday,Light_Load,3.1
17781,5/7/2018 5:15,5.44,0,0,49.03,100,18900,Weekday,Thursday,Light_Load,3.06
17782,5/7/2018 5:30,5.08,0,0,57.39,100,19800,Weekday,Thursday,Light_Load,3.56
17783,5/7/2018 5:45,5.29,0,0,52.23,100,20700,Weekday,Thursday,Light_Load,3.24
17784,5/7/2018 6:00,5.44,0,0,49.51,100,21600,Weekday,Thursday,Light_Load,3.1
17785,5/7/2018 6:15,5.4,0,0,50.98,100,22500,Weekday,Thursday,Light_Load,3.2
17786,5/7/2018 6:30,5.58,0,0,54.64,100,23400,Weekday,Thursday,Light_Load,3.64
17787,5/7/2018 6:45,5.18,0,0,52.2,100,24300,Weekday,Thursday,Light_Load,3.17
17788,5/7/2018 7:00,4.93,0,0,51.86,100,25200,Weekday,Thursday,Light_Load,2.99
17789,5/7/2018 7:15,4.61,0,0,55.3,100,26100,Weekday,Thursday,Light_Load,3.06
17790,5/7/2018 7:30,4.68,0,0,60.22,100,27000,Weekday,Thursday,Light_Load,3.53
17791,5/7/2018 7:45,5.44,0,0,59.53,100,27900,Weekday,Thursday,Light_Load,4.03
17792,5/7/2018 8:00,6.37,0,0,60.34,100,28800,Weekday,Thursday,Light_Load,4.82
17793,5/7/2018 8:15,38.12,0,0.02,70.98,100,29700,Weekday,Thursday,Light_Load,38.41
17794,5/7/2018 8:30,58.75,0,0.03,77.11,100,30600,Weekday,Thursday,Light_Load,71.14
17795,5/7/2018 8:45,79.63,0,0.05,82.74,100,31500,Weekday,Thursday,Light_Load,117.32
17796,5/7/2018 9:00,62.24,0,0.06,89.03,100,32400,Weekday,Thursday,Light_Load,121.68
17797,5/7/2018 9:15,38.45,0,0.04,90.96,100,33300,Weekday,Thursday,Medium_Load,84.2
17798,5/7/2018 9:30,39.17,0,0.05,92.88,100,34200,Weekday,Thursday,Medium_Load,98.17
17799,5/7/2018 9:45,40.79,0,0.03,87.72,100,35100,Weekday,Thursday,Medium_Load,74.52
17800,5/7/2018 10:00,30.85,0,0.04,94.12,100,36000,Weekday,Thursday,Medium_Load,85.97
17801,5/7/2018 10:15,47.27,0,0.05,91.47,100,36900,Weekday,Thursday,Maximum_Load,106.96
17802,5/7/2018 10:30,32.58,0,0.04,93.19,100,37800,Weekday,Thursday,Maximum_Load,83.7
17803,5/7/2018 10:45,33.55,0,0.03,89.22,100,38700,Weekday,Thursday,Maximum_Load,66.28
17804,5/7/2018 11:00,38.41,0,0.03,89.22,100,39600,Weekday,Thursday,Maximum_Load,75.89
17805,5/7/2018 11:15,41.26,0,0.03,87.58,100,40500,Weekday,Thursday,Maximum_Load,74.88
17806,5/7/2018 11:30,57.53,0,0.05,87.04,100,41400,Weekday,Thursday,Maximum_Load,101.7
17807,5/7/2018 11:45,56.3,0,0.05,88.63,100,42300,Weekday,Thursday,Maximum_Load,107.75
17808,5/7/2018 12:00,51.41,0,0.04,84.94,100,43200,Weekday,Thursday,Maximum_Load,82.73
17809,5/7/2018 12:15,1.15,15.84,0,99.08,46.94,44100,Weekday,Thursday,Medium_Load,8.42
17810,5/7/2018 12:30,0,25.34,0,100,22.68,45000,Weekday,Thursday,Medium_Load,5.9
17811,5/7/2018 12:45,0,23.98,0,100,20.41,45900,Weekday,Thursday,Medium_Load,5
17812,5/7/2018 13:00,0,24.48,0,100,19.47,46800,Weekday,Thursday,Medium_Load,4.86
17813,5/7/2018 13:15,28.4,4.28,0.03,90.28,99.74,47700,Weekday,Thursday,Maximum_Load,59.62
17814,5/7/2018 13:30,27,0,0.03,92.3,100,48600,Weekday,Thursday,Maximum_Load,64.76
17815,5/7/2018 13:45,23.26,0,0.02,90.97,100,49500,Weekday,Thursday,Maximum_Load,50.94
17816,5/7/2018 14:00,27.9,0,0.03,89.79,100,50400,Weekday,Thursday,Maximum_Load,56.92
17817,5/7/2018 14:15,24.05,0,0.03,91.75,100,51300,Weekday,Thursday,Maximum_Load,55.48
17818,5/7/2018 14:30,31.46,0,0.03,88.88,100,52200,Weekday,Thursday,Maximum_Load,61.02
17819,5/7/2018 14:45,27.68,0,0.03,92.12,100,53100,Weekday,Thursday,Maximum_Load,65.52
17820,5/7/2018 15:00,16.06,0,0.02,94.75,100,54000,Weekday,Thursday,Maximum_Load,47.59
17821,5/7/2018 15:15,27.61,0,0.04,94.66,100,54900,Weekday,Thursday,Maximum_Load,81.04
17822,5/7/2018 15:30,39.74,0,0.05,93.54,100,55800,Weekday,Thursday,Maximum_Load,105.12
17823,5/7/2018 15:45,28.62,0,0.04,94.44,100,56700,Weekday,Thursday,Maximum_Load,82.19
17824,5/7/2018 16:00,40.25,0,0.03,87.91,100,57600,Weekday,Thursday,Maximum_Load,74.23
17825,5/7/2018 16:15,30.02,0,0.03,89.03,100,58500,Weekday,Thursday,Maximum_Load,58.68
17826,5/7/2018 16:30,22.79,0,0.02,91.99,100,59400,Weekday,Thursday,Maximum_Load,53.46
17827,5/7/2018 16:45,23.36,0,0.02,91.06,100,60300,Weekday,Thursday,Maximum_Load,51.48
17828,5/7/2018 17:00,32.76,0,0.03,89.03,100,61200,Weekday,Thursday,Maximum_Load,64.04
17829,5/7/2018 17:15,28.08,0,0.03,90.31,100,62100,Weekday,Thursday,Medium_Load,59.04
17830,5/7/2018 17:30,22,0.32,0.03,92.89,100,63000,Weekday,Thursday,Medium_Load,55.19
17831,5/7/2018 17:45,0,7.6,0.01,100,97.08,63900,Weekday,Thursday,Medium_Load,30.74
17832,5/7/2018 18:00,0,7.49,0.01,100,97.44,64800,Weekday,Thursday,Medium_Load,32.47
17833,5/7/2018 18:15,18.32,1.66,0.02,91.3,99.92,65700,Weekday,Thursday,Medium_Load,41
17834,5/7/2018 18:30,41.04,0,0.03,83.56,100,66600,Weekday,Thursday,Medium_Load,62.42
17835,5/7/2018 18:45,28.33,0,0.03,89.73,100,67500,Weekday,Thursday,Medium_Load,57.6
17836,5/7/2018 19:00,21.89,0,0.03,93.45,100,68400,Weekday,Thursday,Medium_Load,57.46
17837,5/7/2018 19:15,20.66,0,0.03,93.72,100,69300,Weekday,Thursday,Medium_Load,55.51
17838,5/7/2018 19:30,22.5,0,0.03,93.2,100,70200,Weekday,Thursday,Medium_Load,57.85
17839,5/7/2018 19:45,14.33,0,0.02,95.78,100,71100,Weekday,Thursday,Medium_Load,47.74
17840,5/7/2018 20:00,16.16,0,0.02,95.08,100,72000,Weekday,Thursday,Medium_Load,49.61
17841,5/7/2018 20:15,27.97,0,0.03,91.91,100,72900,Weekday,Thursday,Medium_Load,65.23
17842,5/7/2018 20:30,38.63,0,0.05,94.34,100,73800,Weekday,Thursday,Medium_Load,109.87
17843,5/7/2018 20:45,42.41,0,0.05,92.93,100,74700,Weekday,Thursday,Medium_Load,106.74
17844,5/7/2018 21:00,7.92,11.09,0.02,97.36,95.01,75600,Weekday,Thursday,Medium_Load,33.77
17845,5/7/2018 21:15,0,25.7,0,100,18.06,76500,Weekday,Thursday,Medium_Load,4.72
17846,5/7/2018 21:30,0,22.32,0,100,18.83,77400,Weekday,Thursday,Medium_Load,4.28
17847,5/7/2018 21:45,0,21.74,0,100,18.4,78300,Weekday,Thursday,Medium_Load,4.07
17848,5/7/2018 22:00,0,21.28,0,100,18.47,79200,Weekday,Thursday,Medium_Load,4
17849,5/7/2018 22:15,0.83,13.39,0,97.75,27.63,80100,Weekday,Thursday,Medium_Load,3.85
17850,5/7/2018 22:30,4.18,0,0,66.68,100,81000,Weekday,Thursday,Medium_Load,3.74
17851,5/7/2018 22:45,6.23,0,0,59.73,100,81900,Weekday,Thursday,Medium_Load,4.64
17852,5/7/2018 23:00,6.19,0,0,59.4,100,82800,Weekday,Thursday,Medium_Load,4.57
17853,5/7/2018 23:15,4.03,0,0,67.03,100,83700,Weekday,Thursday,Light_Load,3.64
17854,5/7/2018 23:30,3.85,0,0,68.3,100,84600,Weekday,Thursday,Light_Load,3.6
17855,5/7/2018 23:45,3.92,0,0,68.05,100,85500,Weekday,Thursday,Light_Load,3.64
17856,5/7/2018 0:00,4.03,0,0,67.33,100,0,Weekday,Thursday,Light_Load,3.67
17857,6/7/2018 0:15,4.07,0,0,66.66,100,900,Weekday,Friday,Light_Load,3.64
17858,6/7/2018 0:30,4.61,0,0,57.97,100,1800,Weekday,Friday,Light_Load,3.28
17859,6/7/2018 0:45,4.72,0,0,55.75,100,2700,Weekday,Friday,Light_Load,3.17
17860,6/7/2018 1:00,4.75,0,0,55.02,100,3600,Weekday,Friday,Light_Load,3.13
17861,6/7/2018 1:15,4.82,0,0,54.95,100,4500,Weekday,Friday,Light_Load,3.17
17862,6/7/2018 1:30,4.82,0,0,54.46,100,5400,Weekday,Friday,Light_Load,3.13
17863,6/7/2018 1:45,4.82,0,0,54.09,100,6300,Weekday,Friday,Light_Load,3.1
17864,6/7/2018 2:00,4.97,0,0,53.78,100,7200,Weekday,Friday,Light_Load,3.17
17865,6/7/2018 2:15,5.4,0,0,51.45,100,8100,Weekday,Friday,Light_Load,3.24
17866,6/7/2018 2:30,5.29,0,0,51.76,100,9000,Weekday,Friday,Light_Load,3.2
17867,6/7/2018 2:45,5.15,0,0,53.25,100,9900,Weekday,Friday,Light_Load,3.24
17868,6/7/2018 3:00,5.33,0,0,51.47,100,10800,Weekday,Friday,Light_Load,3.2
17869,6/7/2018 3:15,5.22,0,0,51.91,100,11700,Weekday,Friday,Light_Load,3.17
17870,6/7/2018 3:30,5.36,0,0,51.26,100,12600,Weekday,Friday,Light_Load,3.2
17871,6/7/2018 3:45,5.36,0,0,51.26,100,13500,Weekday,Friday,Light_Load,3.2
17872,6/7/2018 4:00,5.4,0,0,50.63,100,14400,Weekday,Friday,Light_Load,3.17
17873,6/7/2018 4:15,5.47,0,0,51.77,100,15300,Weekday,Friday,Light_Load,3.31
17874,6/7/2018 4:30,5.29,0,0,56.26,100,16200,Weekday,Friday,Light_Load,3.6
17875,6/7/2018 4:45,5.22,0,0,56.02,100,17100,Weekday,Friday,Light_Load,3.53
17876,6/7/2018 5:00,6.16,0,0,53.39,100,18000,Weekday,Friday,Light_Load,3.89
17877,6/7/2018 5:15,5.94,0,0,48.68,100,18900,Weekday,Friday,Light_Load,3.31
17878,6/7/2018 5:30,6.05,0,0,47.21,100,19800,Weekday,Friday,Light_Load,3.24
17879,6/7/2018 5:45,6.16,0,0,47,100,20700,Weekday,Friday,Light_Load,3.28
17880,6/7/2018 6:00,5.94,0,0,47.89,100,21600,Weekday,Friday,Light_Load,3.24
17881,6/7/2018 6:15,5.94,0,0,47.43,100,22500,Weekday,Friday,Light_Load,3.2
17882,6/7/2018 6:30,6.01,0,0,47.45,100,23400,Weekday,Friday,Light_Load,3.24
17883,6/7/2018 6:45,5.83,0,0,48.12,100,24300,Weekday,Friday,Light_Load,3.2
17884,6/7/2018 7:00,5.76,0,0,49.03,100,25200,Weekday,Friday,Light_Load,3.24
17885,6/7/2018 7:15,5.58,0,0,50.21,100,26100,Weekday,Friday,Light_Load,3.24
17886,6/7/2018 7:30,5.54,0,0,54.49,100,27000,Weekday,Friday,Light_Load,3.6
17887,6/7/2018 7:45,5.18,0,0,56.31,100,27900,Weekday,Friday,Light_Load,3.53
17888,6/7/2018 8:00,4.79,0,0,62.65,100,28800,Weekday,Friday,Light_Load,3.85
17889,6/7/2018 8:15,48.53,0,0.03,76.69,100,29700,Weekday,Friday,Light_Load,58
17890,6/7/2018 8:30,78.34,0,0.05,82.02,100,30600,Weekday,Friday,Light_Load,112.32
17891,6/7/2018 8:45,83.74,0,0.05,80.97,100,31500,Weekday,Friday,Light_Load,115.52
17892,6/7/2018 9:00,53.1,0,0.05,90.46,100,32400,Weekday,Friday,Light_Load,112.72
17893,6/7/2018 9:15,30.24,0,0.04,94.39,100,33300,Weekday,Friday,Medium_Load,86.4
17894,6/7/2018 9:30,42.95,0,0.05,92.74,100,34200,Weekday,Friday,Medium_Load,106.52
17895,6/7/2018 9:45,40.5,0,0.05,93.34,100,35100,Weekday,Friday,Medium_Load,105.37
17896,6/7/2018 10:00,34.38,0,0.04,91.53,100,36000,Weekday,Friday,Medium_Load,78.12
17897,6/7/2018 10:15,44.21,0,0.05,92.66,100,36900,Weekday,Friday,Maximum_Load,108.94
17898,6/7/2018 10:30,37.01,0,0.04,92.28,100,37800,Weekday,Friday,Maximum_Load,88.67
17899,6/7/2018 10:45,39.67,0,0.04,92.52,100,38700,Weekday,Friday,Maximum_Load,96.7
17900,6/7/2018 11:00,49.61,0,0.05,92.29,100,39600,Weekday,Friday,Maximum_Load,118.91
17901,6/7/2018 11:15,41.9,0,0.04,87.81,100,40500,Weekday,Friday,Maximum_Load,76.9
17902,6/7/2018 11:30,61.7,0,0.05,87.37,100,41400,Weekday,Friday,Maximum_Load,110.84
17903,6/7/2018 11:45,64.8,0,0.04,83.3,100,42300,Weekday,Friday,Maximum_Load,97.56
17904,6/7/2018 12:00,55.98,0,0.05,87.12,100,43200,Weekday,Friday,Maximum_Load,99.32
17905,6/7/2018 12:15,1.4,10.22,0,98.14,57.38,44100,Weekday,Friday,Medium_Load,7.16
17906,6/7/2018 12:30,0,22.82,0,100,24.31,45000,Weekday,Friday,Medium_Load,5.72
17907,6/7/2018 12:45,0,17.57,0,100,28.13,45900,Weekday,Friday,Medium_Load,5.15
17908,6/7/2018 13:00,0,17.35,0,100,27.18,46800,Weekday,Friday,Medium_Load,4.9
17909,6/7/2018 13:15,21.82,3.13,0.02,91.11,99.79,47700,Weekday,Friday,Maximum_Load,48.24
17910,6/7/2018 13:30,29.77,0,0.03,87.92,100,48600,Weekday,Friday,Maximum_Load,54.94
17911,6/7/2018 13:45,37.19,0,0.04,91.56,100,49500,Weekday,Friday,Maximum_Load,84.71
17912,6/7/2018 14:00,36.9,0,0.04,93.46,100,50400,Weekday,Friday,Maximum_Load,96.98
17913,6/7/2018 14:15,38.48,0,0.04,91.84,100,51300,Weekday,Friday,Maximum_Load,89.35
17914,6/7/2018 14:30,45.29,0,0.05,93.06,100,52200,Weekday,Friday,Maximum_Load,115.13
17915,6/7/2018 14:45,41.87,0,0.04,91.22,100,53100,Weekday,Friday,Maximum_Load,93.24
17916,6/7/2018 15:00,48.64,0,0.05,91.82,100,54000,Weekday,Friday,Maximum_Load,112.72
17917,6/7/2018 15:15,34.88,0,0.04,93.83,100,54900,Weekday,Friday,Maximum_Load,94.61
17918,6/7/2018 15:30,28.8,0,0.04,93.93,100,55800,Weekday,Friday,Maximum_Load,78.88
17919,6/7/2018 15:45,44.28,0,0.05,92.91,100,56700,Weekday,Friday,Maximum_Load,111.24
17920,6/7/2018 16:00,37.62,0,0.04,90.72,100,57600,Weekday,Friday,Maximum_Load,81.11
17921,6/7/2018 16:15,41.9,0,0.05,93.22,100,58500,Weekday,Friday,Maximum_Load,107.93
17922,6/7/2018 16:30,42.73,0,0.05,91.88,100,59400,Weekday,Friday,Maximum_Load,99.43
17923,6/7/2018 16:45,44.64,0,0.05,92.01,100,60300,Weekday,Friday,Maximum_Load,104.87
17924,6/7/2018 17:00,37.12,0,0.05,94.07,100,61200,Weekday,Friday,Maximum_Load,102.89
17925,6/7/2018 17:15,30.6,0,0.03,89.43,100,62100,Weekday,Friday,Medium_Load,61.16
17926,6/7/2018 17:30,23.58,0.29,0.03,94.71,100,63000,Weekday,Friday,Medium_Load,69.62
17927,6/7/2018 17:45,0.32,4.36,0.01,100,99.11,63900,Weekday,Friday,Medium_Load,32.54
17928,6/7/2018 18:00,0.47,3.78,0.02,99.99,99.35,64800,Weekday,Friday,Medium_Load,32.98
17929,6/7/2018 18:15,33.73,0.61,0.03,87.32,99.99,65700,Weekday,Friday,Medium_Load,60.44
17930,6/7/2018 18:30,65.12,0,0.05,86.46,100,66600,Weekday,Friday,Medium_Load,112.03
17931,6/7/2018 18:45,50.33,0,0.04,87.36,100,67500,Weekday,Friday,Medium_Load,90.36
17932,6/7/2018 19:00,40.18,0,0.05,93.2,100,68400,Weekday,Friday,Medium_Load,103.32
17933,6/7/2018 19:15,43.56,0,0.05,92.34,100,69300,Weekday,Friday,Medium_Load,104.83
17934,6/7/2018 19:30,40.9,0,0.04,90.69,100,70200,Weekday,Friday,Medium_Load,88.02
17935,6/7/2018 19:45,55.91,0,0.05,90.11,100,71100,Weekday,Friday,Medium_Load,116.21
17936,6/7/2018 20:00,45.83,0,0.05,93.11,100,72000,Weekday,Friday,Medium_Load,117
17937,6/7/2018 20:15,37.22,0,0.04,92.31,100,72900,Weekday,Friday,Medium_Load,89.35
17938,6/7/2018 20:30,42.66,0,0.05,93.79,100,73800,Weekday,Friday,Medium_Load,115.34
17939,6/7/2018 20:45,30.96,0.04,0.04,94.29,100,74700,Weekday,Friday,Medium_Load,87.66
17940,6/7/2018 21:00,1.4,6.48,0.02,99.92,98.29,75600,Weekday,Friday,Medium_Load,34.56
17941,6/7/2018 21:15,0,13.72,0.01,100,66.57,76500,Weekday,Friday,Medium_Load,12.24
17942,6/7/2018 21:30,0,16.49,0,100,24.13,77400,Weekday,Friday,Medium_Load,4.1
17943,6/7/2018 21:45,0,16.6,0,100,23.81,78300,Weekday,Friday,Medium_Load,4.07
17944,6/7/2018 22:00,0,16.56,0,100,23.48,79200,Weekday,Friday,Medium_Load,4
17945,6/7/2018 22:15,1.01,10.19,0,96.84,35.9,80100,Weekday,Friday,Medium_Load,3.92
17946,6/7/2018 22:30,5.04,0,0,60,100,81000,Weekday,Friday,Medium_Load,3.78
17947,6/7/2018 22:45,5.04,0,0,58.86,100,81900,Weekday,Friday,Medium_Load,3.67
17948,6/7/2018 23:00,4.93,0,0,59.71,100,82800,Weekday,Friday,Medium_Load,3.67
17949,6/7/2018 23:15,4.75,0,0,60.83,100,83700,Weekday,Friday,Light_Load,3.64
17950,6/7/2018 23:30,4.54,0,0,62.13,100,84600,Weekday,Friday,Light_Load,3.6
17951,6/7/2018 23:45,4.57,0,0,61.88,100,85500,Weekday,Friday,Light_Load,3.6
17952,6/7/2018 0:00,4.68,0,0,61.71,100,0,Weekday,Friday,Light_Load,3.67
17953,7/7/2018 0:15,5,0,0,57.24,100,900,Weekend,Saturday,Light_Load,3.49
17954,7/7/2018 0:30,5.29,0,0,50.07,100,1800,Weekend,Saturday,Light_Load,3.06
17955,7/7/2018 0:45,5.29,0,0,50.56,100,2700,Weekend,Saturday,Light_Load,3.1
17956,7/7/2018 1:00,5.47,0,0,49.67,100,3600,Weekend,Saturday,Light_Load,3.13
17957,7/7/2018 1:15,5.58,0,0,48.56,100,4500,Weekend,Saturday,Light_Load,3.1
17958,7/7/2018 1:30,5.83,0,0,49.82,100,5400,Weekend,Saturday,Light_Load,3.35
17959,7/7/2018 1:45,5.98,0,0,53.03,100,6300,Weekend,Saturday,Light_Load,3.74
17960,7/7/2018 2:00,5.69,0,0,50.74,100,7200,Weekend,Saturday,Light_Load,3.35
17961,7/7/2018 2:15,5.76,0,0,47.75,100,8100,Weekend,Saturday,Light_Load,3.13
17962,7/7/2018 2:30,5.83,0,0,47.3,100,9000,Weekend,Saturday,Light_Load,3.13
17963,7/7/2018 2:45,5.76,0,0,48.22,100,9900,Weekend,Saturday,Light_Load,3.17
17964,7/7/2018 3:00,5.9,0,0,47.68,100,10800,Weekend,Saturday,Light_Load,3.2
17965,7/7/2018 3:15,5.8,0,0,47.49,100,11700,Weekend,Saturday,Light_Load,3.13
17966,7/7/2018 3:30,5.76,0,0,47.75,100,12600,Weekend,Saturday,Light_Load,3.13
17967,7/7/2018 3:45,5.83,0,0,47.3,100,13500,Weekend,Saturday,Light_Load,3.13
17968,7/7/2018 4:00,5.8,0,0,47.96,100,14400,Weekend,Saturday,Light_Load,3.17
17969,7/7/2018 4:15,5.94,0,0,47.43,100,15300,Weekend,Saturday,Light_Load,3.2
17970,7/7/2018 4:30,5.69,0,0,52.72,100,16200,Weekend,Saturday,Light_Load,3.53
17971,7/7/2018 4:45,5.69,0,0,52.28,100,17100,Weekend,Saturday,Light_Load,3.49
17972,7/7/2018 5:00,5.9,0,0,46.86,100,18000,Weekend,Saturday,Light_Load,3.13
17973,7/7/2018 5:15,6.01,0,0,45.84,100,18900,Weekend,Saturday,Light_Load,3.1
